HTTP_SYSTEM_ERROR,activeConnections,activeThreads,clients,cpu,deadLockThreads,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Durations_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesReceived,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize,usedSwapSpaceSize
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(0.5-233.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(18.5-inf)\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(18.5-inf)\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(18.5-inf)\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(18.5-inf)\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(18.5-inf)\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(18.5-inf)\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(18.5-inf)\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(61559050-62970400]\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(-inf-0.005]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(6.5-7.5]\'','\'(435.5-inf)\'','\'(0.5-233.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(1.639855-inf)\'','\'(1-2.5]\'','\'All\'','\'(427.5-430.5]\'','\'(101327.5-136591.5]\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(1.639855-inf)\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(101320.5-136584.5]\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(0.5-233.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(192.5-4993965]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(136584.5-inf)\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(136584.5-inf)\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(136584.5-inf)\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(136584.5-inf)\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(136584.5-inf)\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(229071000-inf)\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(136584.5-inf)\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.005-0.055]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(136584.5-inf)\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.055-0.105]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
'\'(2.5-3.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'All\'','\'(-inf-76.5]\'','\'(27295050000-27338700000]\'','\'(-inf-0.5]\'','\'(136584.5-inf)\'','\'(7.5-13.5]\'','\'(435.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-14.5]\'','\'(-inf-241]\'','\'(-inf-10.5]\'','\'(-inf-0.063775]\'','\'(1-2.5]\'','\'All\'','\'(430.5-inf)\'','\'(136591.5-inf)\'','\'(8081.5-8083]\'','\'(4.5-7.5]\'','\'(0.055-0.105]\'','\'(-inf-25.5]\'','\'(-2-0.5]\'','\'All\'','\'(-inf-192.5]\'','\'(16-21.5]\'','\'(195209000-229071000]\'','\'(62970400-inf)\'','\'(1822980000-inf)\'','\'All\''
