ID,地区统一编码,产品名称,煤种编码,品种编码,煤炭用途编码,灰份,挥发分,硫份,发热量,粘结指数,水份,粒度,胶质层厚度,哈氏可磨指数,奥亚膨胀度,价格单位,数据周期编码,数据来源编码,数据时间,低位价格,高位价格
1804505,新荣区,弱粘煤,弱黏煤,原煤,动力煤,"[17,18)","[28,32)","[0.8,1)","[5700,5700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,345.00,390.00
1804506,浑源县,长焰煤,一般烟煤,原煤,动力煤,"[19,19)","[30,45)","[0.8,0.8)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,340.00,365.00
1804507,朔州市,气煤,气煤,原煤,炼焦煤,"[21,27)","[30,38)","[0.8,1)","[4800,5300)","[32,32)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,215.00,230.00
1804509,怀仁县,气煤,气煤,原煤,炼焦煤,"[28,28)","[32,34)","[1,1)","[4800,5300)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,200.00,220.00
1804510,平鲁区,气煤,气煤,原煤,炼焦煤,"[21,27)","[35,37)","[0.8,1)","[4800,5300)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,220.00,235.00
1804511,右玉县,气煤,气煤,原煤,炼焦煤,"[18,20)","[36,38)","[1.1,1.5)","[5500,6000)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,270.00,285.00
1804512,山阴县,气煤,气煤,原煤,炼焦煤,"[16,18)","[36,38)","[1.2,1.3)","[5800,6300)","[25,25)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,345.00,365.00
1804513,河曲县,长焰煤,一般烟煤,原煤,动力煤,"[20,25)","[37,39)","[1.2,1.8)","[6100,6100)","[15,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,260.00,290.00
1804514,保德县,气煤,气煤,原煤,炼焦煤,"[20,25)","[31,35)","[1,1.2)","[6100,6100)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,295.00,325.00
1804515,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,235.00,255.00
1804516,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,410.00,430.00
1804517,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,250.00,270.00
1804561,昭通市,电煤,一般烟煤,原煤,动力煤,"[21,21)","[28,28)","[1.8,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,485.00,495.00
1804565,重庆市,电煤,一般烟煤,原煤,动力煤,"[30,30)","[30,30)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,340.00,355.00
1804666,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,290.00,300.00
1805218,双鸭山市,长焰煤,长焰煤,原煤,动力煤,"[26,32)","[37,39)","[0.3,0.3)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,440.00,460.00
1805224,娄底市,烟煤,一般烟煤,原煤,动力煤,"[22,22)","[15,17)","[2,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,440.00,470.00
1805506,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,425.00,440.00
1805517,乌鲁木齐市,长焰煤,长焰煤,原煤,动力煤,"[18,20)","[44.8,44.8)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,165.00,180.00
1806189,鹤岗市,气煤,气煤,原煤,炼焦煤,"[18,28)","[37.6,37.6)","[0.6,0.6)",,"[51,51)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,530.00,545.00
1806193,双鸭山市,长焰煤,长焰煤,原煤,动力煤,"[26,32)","[37,39)","[0.3,0.3)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,440.00,460.00
1806199,娄底市,烟煤,一般烟煤,原煤,动力煤,"[22,22)","[15,17)","[2,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,440.00,470.00
1806255,霍林郭勒市,褐煤,褐煤,原煤,动力煤,"[25,25)","[44,46)","[0.3,0.5)","[3500,3500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,120.00,130.00
1806288,阳城县,无烟煤,无烟煤,原煤,化工用煤,"[15,20)","[7,10)","[0.6,0.6)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,460.00,475.00
1806291,高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,460.00,480.00
1807090,东胜区,原煤,一般烟煤,原煤,动力煤,"[20,20)","[33,36)","[0.5,0.8)","[5200,5200)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,170.00,190.00
1807097,海拉尔区,褐煤,褐煤,原煤,动力煤,"[17,17)","[46,46)","[0.6,0.6)","[4200,4700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,135.00,155.00
1807887,华亭县,长焰煤,长焰煤,原煤,动力煤,"[13,19)","[29,36)","[0.4,0.6)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,370.00,390.00
1807897,贵阳市,无烟煤,无烟煤,原煤,化工用煤,"[30,30)","[8,10)","[3,3)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,460.00,480.00
1807961,海拉尔区,褐煤,褐煤,原煤,动力煤,"[17,17)","[46,46)","[0.6,0.6)","[4200,4700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,135.00,155.00
1808806,滕州市,烟煤,一般烟煤,原煤,动力煤,"[15,15)","[36,36)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,485.00,500.00
1808842,华亭县,长焰煤,长焰煤,原煤,动力煤,"[13,19)","[29,36)","[0.4,0.6)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,370.00,390.00
1808951,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,290.00,300.00
1809090,巫山县,无烟煤,无烟煤,原煤,化工用煤,"[20,20)","[7,7)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,420.00,430.00
1809677,贵阳市,无烟煤,无烟煤,原煤,化工用煤,"[30,30)","[8,10)","[3,3)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,460.00,480.00
1809781,滕州市,烟煤,一般烟煤,原煤,动力煤,"[15,15)","[36,36)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,485.00,500.00
1809791,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,425.00,440.00
1809795,怀仁县,气煤,气煤,原煤,炼焦煤,"[28,28)","[32,34)","[1,1)","[4800,5300)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,200.00,220.00
1809796,平鲁区,气煤,气煤,原煤,炼焦煤,"[21,27)","[35,37)","[0.8,1)","[4800,5300)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,220.00,235.00
1809797,右玉县,气煤,气煤,原煤,炼焦煤,"[18,20)","[36,38)","[1.1,1.5)","[5500,6000)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,270.00,285.00
1809798,山阴县,气煤,气煤,原煤,炼焦煤,"[16,18)","[36,38)","[1.2,1.3)","[5800,6300)","[25,25)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,345.00,365.00
1809799,河曲县,长焰煤,一般烟煤,原煤,动力煤,"[20,25)","[37,39)","[1.2,1.8)","[6100,6100)","[15,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,260.00,290.00
1809800,保德县,气煤,气煤,原煤,炼焦煤,"[20,25)","[31,35)","[1,1.2)","[6100,6100)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,295.00,325.00
1809801,宁武县,气煤,气煤,原煤,炼焦煤,"[16,24)","[32,36)","[1.8,1.8)","[5300,5300)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,235.00,255.00
1809802,宁武县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,18)","[30,36)","[1,1.5)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,410.00,430.00
1809803,静乐县,气煤,气煤,原煤,炼焦煤,"[18,23)","[32,38)","[1.5,1.5)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,250.00,270.00
1809804,古交市,8号焦煤,焦煤,原煤,炼焦煤,"[25,25)","[16,22)","[1.3,1.3)",,"[60,65)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,465.00,480.00
1809805,古交市,2号焦煤,焦煤,原煤,炼焦煤,"[20,23)","[20,26)","[0.9,0.9)",,"[65,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,525.00,540.00
1809806,灵石县,2号肥煤,肥煤,原煤,炼焦煤,"[15,17)","[30,36)","[0.6,0.6)",,"[90,95)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,420.00,440.00
1809808,平遥县,焦煤,焦煤,原煤,炼焦煤,"[21,21)","[22,22)","[2.1,2.1)",,"[70,70)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,365.00,380.00
1809809,和顺县,贫煤,贫煤,原煤,动力煤,"[18,18)","[13,13)","[1.8,1.8)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,275.00,295.00
1809810,介休市,瘦煤,瘦煤,原煤,炼焦煤,"[27,27)","[18,18)","[2.2,2.2)","[5300,5300)","[5,15)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,305.00,315.00
1809812,榆次区,贫煤,贫煤,原煤,动力煤,"[20,20)","[13,13)","[1.2,1.2)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,310.00,330.00
1809813,柳林县,4号焦煤,焦煤,原煤,炼焦煤,"[15,18)","[19,21)","[0.4,0.6)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,455.00,475.00
1809815,孝义市,焦煤,焦煤,原煤,炼焦煤,"[23,30)","[17,19)","[1.5,1.5)",,"[80,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,375.00,395.00
1809816,孝义市,焦煤,焦煤,原煤,炼焦煤,"[16,23)","[24,24)","[0.8,0.8)",,"[60,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,330.00,350.00
1809817,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,255.00,275.00
1809818,离石区,焦煤,焦煤,原煤,炼焦煤,"[16,20)","[18,21)","[0.5,0.7)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,335.00,355.00
1809820,霍州市,肥煤,肥煤,原煤,炼焦煤,"[17,21)","[28,32)","[1.2,1.4)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,310.00,330.00
1809821,翼城县,贫煤,贫煤,原煤,动力煤,"[15,23)","[11,14)","[0.8,1)","[6000,6000)","[3,5)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,350.00,370.00
1809822,洪洞县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[17,17)","[30,30)","[0.5,0.5)",,"[70,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,325.00,340.00
1809823,洪洞县,肥煤,肥煤,原煤,炼焦煤,"[14,18)","[29,33)","[1,1.2)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,320.00,345.00
1809826,蒲县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,20)","[34,36)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,330.00,350.00
1809827,蒲县,肥煤,肥煤,原煤,炼焦煤,"[15,19)","[27,36)","[0.5,0.5)",,"[90,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,320.00,350.00
1811411,张家口市,烟煤,一般烟煤,原煤,动力煤,"[23,25)","[16.4,16.4)","[0.8,0.8)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,305.00,320.00
1811475,鹤岗市,气煤,气煤,原煤,炼焦煤,"[18,28)","[37.6,37.6)","[0.6,0.6)",,"[51,51)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,530.00,545.00
1811479,双鸭山市,长焰煤,长焰煤,原煤,动力煤,"[26,32)","[37,39)","[0.3,0.3)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,440.00,460.00
1811485,娄底市,烟煤,一般烟煤,原煤,动力煤,"[22,22)","[15,17)","[2,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,440.00,470.00
1812380,榆次区,贫煤,贫煤,原煤,动力煤,"[20,20)","[13,13)","[1.2,1.2)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,310.00,330.00
1812381,柳林县,4号焦煤,焦煤,原煤,炼焦煤,"[15,18)","[19,21)","[0.4,0.6)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,445.00,460.00
1812383,孝义市,焦煤,焦煤,原煤,炼焦煤,"[23,30)","[17,19)","[1.5,1.5)",,"[80,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,375.00,395.00
1812384,孝义市,焦煤,焦煤,原煤,炼焦煤,"[16,23)","[24,24)","[0.8,0.8)",,"[60,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,330.00,350.00
1812385,兴县,气煤,气煤,原煤,炼焦煤,"[20,28)","[35,40)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,255.00,275.00
1812386,离石区,焦煤,焦煤,原煤,炼焦煤,"[16,20)","[18,21)","[0.5,0.7)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,335.00,355.00
1812388,霍州市,肥煤,肥煤,原煤,炼焦煤,"[17,21)","[28,32)","[1.2,1.4)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,310.00,330.00
1812389,翼城县,贫煤,贫煤,原煤,动力煤,"[15,23)","[11,14)","[0.8,1)","[6000,6000)","[3,5)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,350.00,370.00
1812390,洪洞县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[17,17)","[30,30)","[0.5,0.5)",,"[70,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,325.00,340.00
1812391,洪洞县,肥煤,肥煤,原煤,炼焦煤,"[14,18)","[29,33)","[1,1.2)",,"[85,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,320.00,345.00
1812394,蒲县,1/3焦煤,1/3焦煤,原煤,炼焦煤,"[15,20)","[34,36)","[0.6,0.6)",,"[75,75)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,330.00,350.00
1812395,蒲县,肥煤,肥煤,原煤,炼焦煤,"[15,19)","[27,36)","[0.5,0.5)",,"[90,90)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,320.00,350.00
1812399,河津市,瘦煤,瘦煤,原煤,炼焦煤,"[12,12)","[17,17)","[0.8,0.8)",,"[50,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,680.00,685.00
1812400,平陆县,瘦煤,瘦煤,原煤,炼焦煤,"[26,26)","[18,18)","[1.8,2)","[4600,4600)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,345.00,370.00
1812404,盂县,贫煤,贫煤,原煤,动力煤,"[20,23)","[11,13)","[0.5,0.7)","[5800,5800)","[10,10)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,360.00,380.00
1812405,平定县,贫煤,贫煤,原煤,动力煤,"[18,20)","[10,13)","[1,1)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,350.00,360.00
1812407,潞城市,贫煤,贫煤,原煤,动力煤,"[17,17)","[14,14)","[2,2)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,320.00,330.00
1812408,长治市,瘦煤,瘦煤,原煤,炼焦煤,"[23,23)","[16.92,16.92)","[0.3,0.3)","[5300,5800)","[18,18)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,365.00,385.00
1812409,长治市,瘦煤,瘦煤,原煤,炼焦煤,"[17,17)","[11,14)","[2,2)","[5800,5800)","[38,38)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,350.00,370.00
1812410,屯留县,贫瘦煤,贫瘦煤,原煤,动力煤,"[14,18)","[14,17)","[0.35,0.35)","[5500,6000)","[18,18)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,355.00,375.00
1812411,长治郊区,瘦煤,瘦煤,原煤,炼焦煤,"[22,22)","[16,16)","[0.3,0.3)","[5500,5500)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,360.00,390.00
1812412,襄垣县,瘦煤,瘦煤,原煤,炼焦煤,"[18,20)","[13,18)","[0.6,0.6)","[5800,5800)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,365.00,390.00
1812413,沁源县,焦煤,焦煤,原煤,炼焦煤,"[21,23)","[17,19)","[0.5,0.5)",,"[75,80)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,415.00,435.00
1812414,沁源县,瘦煤,瘦煤,原煤,炼焦煤,"[15,15)","[16,16)","[0.49,0.49)","[6500,7000)","[30,30)",,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,360.00,370.00
1812452,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,300.00,310.00
1812467,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,425.00,440.00
1813384,巫山县,无烟煤,无烟煤,原煤,化工用煤,"[20,20)","[7,7)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/2,420.00,430.00
1814020,霍林郭勒市,褐煤,褐煤,原煤,动力煤,"[25,25)","[44,46)","[0.3,0.5)","[3500,3500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,120.00,130.00
1814030,东胜区,原煤,一般烟煤,原煤,动力煤,"[20,20)","[33,36)","[0.5,0.8)","[5200,5200)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,170.00,190.00
1814301,昭通市,电煤,一般烟煤,原煤,动力煤,"[21,21)","[28,28)","[1.8,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,485.00,495.00
1814305,重庆市,电煤,一般烟煤,原煤,动力煤,"[30,30)","[30,30)","[2.8,3)","[4500,4500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/16,340.00,355.00
1814994,霍林郭勒市,褐煤,褐煤,原煤,动力煤,"[25,25)","[44,46)","[0.3,0.5)","[3500,3500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,120.00,130.00
1815004,东胜区,原煤,一般烟煤,原煤,动力煤,"[20,20)","[33,36)","[0.5,0.8)","[5200,5200)",,,,,,,元/吨,周度,中国煤炭市场网,2015/2/9,170.00,190.00
1816472,滕州市,烟煤,一般烟煤,原煤,动力煤,"[15,15)","[36,36)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,485.00,500.00
1816610,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,290.00,300.00
1816625,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,400.00,420.00
1817322,大同市,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,345.00,355.00
1817323,大同南郊,弱粘煤,弱黏煤,原煤,动力煤,"[10,16)","[28,32)","[0.8,0.8)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,310.00,320.00
1817324,大同矿区,弱粘煤,弱黏煤,原煤,动力煤,"[15,15)","[34,34)","[0.6,0.6)","[5800,5800)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,325.00,335.00
1817325,左云县,弱粘煤,弱黏煤,原煤,动力煤,"[12,13)","[36,37)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,330.00,350.00
1817326,新荣区,弱粘煤,弱黏煤,原煤,动力煤,"[17,18)","[28,32)","[0.8,1)","[5700,5700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,325.00,335.00
1817327,浑源县,长焰煤,一般烟煤,原煤,动力煤,"[19,19)","[30,45)","[0.8,0.8)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,320.00,330.00
1817462,宜宾市,烟煤,一般烟煤,原煤,动力煤,"[21,31)","[17,17)","[1.5,1.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,390.00,400.00
1818279,霍林郭勒市,褐煤,褐煤,原煤,动力煤,"[25,25)","[44,46)","[0.3,0.5)","[3500,3500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,120.00,130.00
1818289,东胜区,原煤,一般烟煤,原煤,动力煤,"[20,20)","[33,36)","[0.5,0.8)","[5200,5200)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,170.00,190.00
1818296,海拉尔区,褐煤,褐煤,原煤,动力煤,"[17,17)","[46,46)","[0.6,0.6)","[4200,4700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/16,135.00,155.00
1819117,东胜区,原煤,一般烟煤,原煤,动力煤,"[20,20)","[33,36)","[0.5,0.8)","[5200,5200)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,170.00,190.00
1819124,海拉尔区,褐煤,褐煤,原煤,动力煤,"[17,17)","[46,46)","[0.6,0.6)","[4200,4700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,135.00,155.00
1819281,黄陵县,动力煤,一般烟煤,原煤,动力煤,"[26,32)","[32,32)","[0.5,0.5)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,290.00,300.00
1819297,左云县,弱粘煤,弱黏煤,原煤,动力煤,"[12,13)","[36,37)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,300.00,320.00
1819298,新荣区,弱粘煤,弱黏煤,原煤,动力煤,"[17,18)","[28,32)","[0.8,1)","[5700,5700)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,310.00,330.00
1819299,浑源县,长焰煤,一般烟煤,原煤,动力煤,"[19,19)","[30,45)","[0.8,0.8)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,290.00,310.00
1819300,朔州市,气煤,气煤,原煤,炼焦煤,"[21,27)","[30,38)","[0.8,1)","[4800,5300)","[32,32)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,205.00,230.00
1819302,怀仁县,气煤,气煤,原煤,炼焦煤,"[28,28)","[32,34)","[1,1)","[4800,5300)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,190.00,210.00
1819303,平鲁区,气煤,气煤,原煤,炼焦煤,"[21,27)","[35,37)","[0.8,1)","[4800,5300)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,210.00,235.00
1819304,右玉县,气煤,气煤,原煤,炼焦煤,"[18,20)","[36,38)","[1.1,1.5)","[5500,6000)","[21,21)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/20,250.00,280.00
1819360,鹤岗市,气煤,气煤,原煤,炼焦煤,"[18,28)","[37.6,37.6)","[0.6,0.6)",,"[51,51)",,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,490.00,510.00
1819364,双鸭山市,长焰煤,长焰煤,原煤,动力煤,"[26,32)","[37,39)","[0.3,0.3)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,420.00,440.00
1819370,娄底市,烟煤,一般烟煤,原煤,动力煤,"[22,22)","[15,17)","[2,2)","[5000,5000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/4/13,430.00,450.00
1819969,滕州市,烟煤,一般烟煤,原煤,动力煤,"[15,15)","[36,36)","[0.8,0.8)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/30,485.00,500.00
1820065,河津市,瘦煤,瘦煤,原煤,炼焦煤,"[12,12)","[17,17)","[0.8,0.8)",,"[50,60)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,680.00,685.00
1820066,平陆县,瘦煤,瘦煤,原煤,炼焦煤,"[26,26)","[18,18)","[1.8,2)","[4600,4600)","[35,35)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,345.00,370.00
1820840,阳城县,无烟煤,无烟煤,原煤,化工用煤,"[15,20)","[7,10)","[0.6,0.6)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,460.00,475.00
1820843,高平市,无烟煤,无烟煤,原煤,化工用煤,"[11,17)","[8,10)","[0.5,0.5)","[5600,5600)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/9,460.00,480.00
1820895,盂县,贫煤,贫煤,原煤,动力煤,"[20,23)","[11,13)","[0.5,0.7)","[5800,5800)","[10,10)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,340.00,360.00
1820896,平定县,贫煤,贫煤,原煤,动力煤,"[18,20)","[10,13)","[1,1)","[6000,6000)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,340.00,350.00
1820898,潞城市,贫煤,贫煤,原煤,动力煤,"[17,17)","[14,14)","[2,2)","[5500,5500)",,,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,320.00,330.00
1820899,长治市,瘦煤,瘦煤,原煤,炼焦煤,"[23,23)","[16.92,16.92)","[0.3,0.3)","[5300,5800)","[18,18)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,365.00,385.00
1820900,长治市,瘦煤,瘦煤,原煤,炼焦煤,"[17,17)","[11,14)","[2,2)","[5800,5800)","[38,38)",,,,,,元/吨,周度,中国煤炭市场网,2015/3/23,350.00,370.00
