HTTP_SYSTEM_ERROR,activeThreads,clients,cpu,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
4,0,5,2,64,24241400000,0,44785,8,4252,241,20,991,11,0,3,3868,44793,8272,7,0.29,28,0,5097400,5,107152000,60415900,1511910000
4,0,6,2,64,24240900000,0,45026,8,4252,326,15,1016,12,0,3,3864,45034,8272,7,0.14,28,0,5819260,5,101057000,60415900,1512440000
4,0,8,3,67,24240300000,0,45352,8,4252,286,23,1034,12,0,3,3870,45360,8272,7,0.09,28,0,5396620,5,83567300,60420800,1513080000
4,0,8,4,66,24239300000,0,45638,8,4252,314,36,1110,12,0,3,3868,45646,8272,7,0.17,28,0,8006330,5,72963000,60429900,1514190000
4,0,5,3,66,24238800000,0,45952,8,4252,421,27,1144,13,0,3,3864,45960,8272,7,0.18,28,0,7878000,5,89948000,60429900,1514840000
4,0,5,3,62,24238400000,0,46373,8,4252,363,32,1123,13,0,3,3868,46381,8272,7,0.16,28,0,7581700,5,97454800,60438200,1515240000
4,0,5,3,64,24238000000,0,46736,8,4252,263,27,1131,13,0,3,3871,46744,8272,7,0.09,28,0,6277640,5,80239700,60441200,1515880000
4,0,4,2,63,24237600000,0,46999,8,4252,235,16,1144,13,0,3,3869,47007,8272,7,0.07,28,0,4353630,5,98247500,60469300,1516430000
4,0,0,3,63,24237100000,0,47234,8,4252,274,16,1113,13,0,3,3872,47242,8272,7,0.03,28,0,4688660,5,90041000,60475900,1516970000
4,0,4,2,99,24236500000,0,47508,8,4252,182,21,1123,13,0,3,3867,47516,8273,7,0.04,28,0,3302890,5,112385000,60487700,1517570000
4,0,4,1,103,24236200000,0,47690,8,4252,30,82,1130,13,0,3,3874,47698,8273,7,0.05,28,0,1220650,6,85964700,60489700,1517900000
4,0,4,2,65,24235600000,0,47720,8,4252,217,31,1145,14,0,3,3877,47728,8273,7,0.02,28,0,4445350,6,96290600,60489700,1518540000
4,1,10,2,66,24235200000,0,47937,8,4252,242,36,1176,14,0,3,3865,47945,8273,7,0.07,28,1,4540350,6,99640200,60489700,1519190000
4,0,10,2,70,24234500000,0,48179,8,4252,216,259,1214,14,0,3,3865,48187,8273,7,0.03,28,0,8426660,5,103844000,60489700,1519860000
4,0,7,3,63,24233800000,0,48395,8,4252,431,32,1259,15,0,3,3873,48403,8273,7,0.21,28,0,7834780,5,75679800,60489700,1520710000
4,0,7,2,67,24233500000,0,48826,8,4252,336,48,1277,16,0,3,3873,48834,8273,7,0.08,28,0,7587460,6,113447000,60492300,1521190000
4,0,8,2,66,24233100000,0,49162,8,4252,298,88,1262,16,0,3,3881,49170,8273,7,0.03,28,0,8215730,6,89352100,60492300,1521480000
4,0,5,3,63,24232500000,0,49460,8,4252,369,26,1260,15,0,3,3884,49468,8273,7,0.46,28,0,7073490,6,89980700,60504400,1522240000
4,0,9,2,64,24232200000,0,49829,8,4252,283,14,1257,16,0,3,3872,49837,8273,7,0.17,28,0,4675920,6,115038000,60504400,1522660000
4,0,9,3,68,24231400000,0,50112,8,4252,289,32,1295,16,0,3,3878,50120,8273,7,0.13,28,0,6471120,6,106294000,60554500,1523550000
4,4,13,5,75,24229700000,0,50401,8,4252,345,136,1342,15,0,3,3850,50409,8273,7,0.05,28,4,8183000,7,115961000,60568000,1525590000
4,0,13,4,71,24228900000,0,50746,8,4252,425,98,1351,15,0,3,3840,50754,8273,7,0.08,28,0,8472320,7,118755000,60568900,1526410000
4,3,15,3,72,24228300000,0,51171,8,4252,479,59,1343,15,0,3,3845,51179,8273,7,0.33,28,3,8239280,7,87840500,60572100,1527310000
4,5,19,3,79,24227700000,0,51650,8,4252,306,530,1373,15,0,3,3850,51658,8273,8,0.21,28,5,8293160,7,92956300,60598100,1528270000
4,5,19,3,79,24227000000,0,51956,8,4252,278,997,1388,15,0,3,3842,51964,8273,7,0.08,29,5,8269690,7,81198100,60610400,1529370000
4,1,19,2,78,24226500000,0,52234,8,4252,281,679,1404,15,0.355872,3,3838,52242,8273,7,0.03,29,1,8633870,7,117490000,60611200,1529880000
4,2,21,3,76,24226000000,0,52515,8,4253,377,148,1374,15,0,3,3840,52523,8273,7,0.1,29,2,8281290,5,87219600,60632600,1530540000
4,2,21,3,74,24225400000,0,52892,8,4253,449,160,1297,15,0,3,3838,52900,8273,7,0.19,29,2,8204220,5,98042600,60634500,1530960000
4,2,25,4,80,24224800000,0,53341,8,4253,440,196,1246,14,0,3,3831,53349,8273,7,0.11,29,2,8573220,6,120557000,60678900,1532050000
4,1,29,3,86,24224100000,0,53781,8,4253,378,351,1260,14,0,3,3836,53789,8273,7,0.3,29,1,8305100,6,106966000,60692100,1533010000
4,0,29,3,74,24223400000,0,54159,8,4253,393,351,1298,14,0,3,3843,54167,8273,7,0.11,29,0,8212380,6,88200700,60699300,1533420000
4,3,24,3,115,24222900000,0,54552,8,4253,442,171,1288,14,0,3,3826,54560,8274,7,0.16,29,3,8343710,5,116955000,60703600,1534580000
4,1,24,4,114,24222100000,0,54994,8,4253,454,234,1328,14,0.440529,3,3825,55002,8274,7,0.33,29,1,8372680,5,121053000,60730200,1535080000
4,4,28,5,82,24220900000,0,55448,8,4255,407,180,1352,14,0,3,3836,55456,8274,7,0.35,29,4,8254670,6,96573600,60741900,1536560000
4,4,24,4,75,24220100000,0,55855,8,4255,338,755,1343,13,0,3,3841,55863,8274,7,0.29,29,5,8308510,6,101027000,60758700,1537660000
4,0,24,3,78,24219500000,0,56193,8,4255,342,387,1374,13,0.292398,3,3840,56201,8274,7,0.3,29,0,8509890,6,103981000,60805600,1538360000
