HTTP_SYSTEM_ERROR,activeConnections,activeThreads,clients,cpu,fileDescriptors,free_disk_space,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Durations_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
6,0,6,200,0,351,25051500000,111640,9,14767,56,33224,134,13,37.5,2,0,14110,111649,8833,7,0,49,6,1043560,284,235435000,71478700,1839450000
6,0,0,200,0,348,25051300000,111696,9,14788,43,5480,141,12,32.5581,2,0,14124,111705,8833,7,0,49,0,644931,284,285009000,71478700,1839840000
6,0,1,200,0,349,25051200000,111739,9,14802,29,369,149,13,3.44828,2,0,14131,111748,8833,7,0,46,1,533383,284,316374000,71478700,1839090000
6,0,11,200,0,354,25051100000,111768,9,14803,36,4418,154,13,0,2,0,14136,111777,8833,7,0,45,11,758593,284,345322000,71478700,1839070000
6,0,10,200,0,356,25051000000,111804,9,14803,32,12937,159,13,3.125,2,0,14134,111813,8833,7,0,45,10,702639,284,244682000,71478700,1839300000
6,0,15,200,0,357,25051000000,111835,10,14803,34,8492,160,14,0,2,0,14137,111845,8833,7,0,45,15,569699,284,265928000,71478700,1839490000
6,0,12,200,0,354,25050900000,111869,10,14803,32,18150,160,15,0,2,0,14137,111879,8833,7,0,45,12,662146,284,285432000,71478700,1839420000
6,0,15,200,0,356,25050900000,111901,10,14803,25,6253,159,16,0,2,0,14142,111911,8833,7,0,45,15,976602,284,303876000,71478700,1839950000
6,0,18,200,0,362,25050800000,111926,10,14803,31,4753,161,15,0,2,0,14145,111936,8833,7,0,45,18,697877,284,330178000,71478700,1840180000
6,0,23,200,0,365,25050800000,111957,10,14803,17,14166,156,15,5.88235,2,0,14148,111967,8833,7,0,49,23,469902,284,352670000,71478700,1840560000
6,0,34,200,0,376,25050700000,111974,10,14804,33,4069,157,15,0,2,0,14145,111984,8833,7,0,57,34,544960,284,253136000,71478700,1841710000
6,0,6,200,0,349,25050300000,112007,10,14804,70,77360,162,16,50,2,0,14149,112017,8833,7,0,57,6,1421420,284,320843000,71478700,1842180000
6,0,1,200,0,350,25050100000,112077,10,14839,55,6406,162,14,30.9091,2,0,14167,112087,8833,7,0,57,1,901776,284,241963000,71478700,1842840000
6,0,9,200,0,350,25049600000,112132,10,14856,57,3360,167,14,49.1228,2,0,14172,112142,8833,7,0,57,9,869327,284,314685000,71478700,1842770000
6,0,5,200,0,358,25049500000,112189,10,14884,46,6205,181,14,2.17391,2,0,14184,112199,8833,7,0,54,5,716076,292,235913000,71478700,1842550000
6,0,1,200,1,356,25049300000,112235,10,14885,105,1243,181,13,0,2,0,14184,112245,8833,7,0,54,1,2537920,295,289285000,71478700,1842870000
6,0,1,200,1,363,25049000000,112340,10,14885,143,29,199,12,0,2,0,14193,112350,8833,7,0,54,1,3514710,300,249910000,71478700,1843190000
6,0,0,200,1,362,25048700000,112483,10,14885,125,1565,218,10,0,2,0,14195,112493,8833,7,0,54,0,2817920,300,327566000,71478700,1839350000
6,0,0,200,1,342,25048300000,112608,10,14885,224,24,259,9,0,2,0,14193,112618,8833,7,0.22,54,0,4886940,280,333522000,71478700,1839390000
6,0,0,200,1,344,25047900000,112832,10,14885,205,14,287,8,0,2,0,14201,112842,8833,7,0.08,54,0,3975740,280,303951000,71478700,1839850000
6,0,0,200,1,345,25047400000,113037,10,14885,138,18,314,8,0,2,0,14210,113047,8833,7,0.03,54,0,3502740,280,332480000,71479300,1840280000
6,0,2,200,1,344,25046900000,113175,10,14885,177,39,351,8,0,2,0,14212,113185,8833,7,0.09,54,2,3912550,279,347193000,71479300,1840880000
6,0,0,200,2,342,25046200000,113352,10,14885,249,579,417,7,0,2,0,14210,113362,8833,7,0.11,54,0,5598810,279,289720000,71479300,1841820000
6,0,0,200,2,341,25045700000,113601,10,14885,232,17,447,7,0,2,0,14228,113611,8833,7,0.1,54,0,4411600,279,314702000,71479300,1841920000
6,0,0,200,1,342,25045200000,113833,10,14885,211,19,498,7,0,2,0,14244,113843,8833,7,0.15,54,0,4650290,280,332711000,71479300,1842360000
6,0,0,200,1,341,25044700000,114044,10,14885,239,17,535,8,0,2,0,14242,114054,8833,7,0.06,54,0,4778260,280,335864000,71479300,1842930000
6,0,0,200,2,343,25044100000,114283,10,14885,167,196,580,8,0,2,0,14238,114293,8833,7,0.06,54,0,4943220,280,257016000,71484200,1843200000
6,0,0,200,1,341,25043800000,114450,10,14885,181,13,603,9,0,2,0,14113,114460,8833,7,0.02,54,0,4254020,278,331544000,71484200,1842810000
6,0,0,200,1,345,25043600000,114631,10,14885,165,16,619,9,0,2,0,14123,114641,8833,7,0.01,54,0,2836970,282,277037000,71484200,1842750000
6,0,0,200,1,346,25043300000,114796,10,14885,211,52,636,9,0,2,0,14118,114806,8833,7,0.17,54,0,5438590,282,365471000,71484200,1843000000
6,0,0,200,1,343,25043000000,115007,10,14885,139,20,651,9,0,2,0,14114,115017,8833,7,0.09,54,0,3622180,282,324389000,71484200,1843480000
6,0,0,200,1,345,25042800000,115146,10,14885,172,14,655,10,0,2,0,14109,115156,8833,7,0.03,54,0,2979420,282,369147000,71484200,1843360000
6,0,0,200,1,345,25042500000,115318,10,14885,119,16,677,10,0,2,0,14108,115328,8833,7,0.01,54,0,2352940,282,319635000,71484200,1843160000
6,0,0,200,1,338,25042400000,115437,10,14885,150,14,683,11,0,2,0,14109,115447,8833,7,0,54,0,3130730,279,366214000,71484200,1842720000
6,0,0,200,1,344,25042000000,115587,10,14885,192,27,697,11,0,2,0,14100,115597,8833,7,0,54,0,3928190,282,344921000,71484200,1842760000
6,0,0,200,1,343,25041500000,115779,10,14885,184,14,737,12,0,2,0,14109,115789,8833,7,0.15,54,0,3850770,282,357335000,71484200,1842700000
6,0,0,200,1,342,25041100000,115963,10,14885,186,16,776,12,0,2,0,14124,115973,8833,7,0.05,54,0,3627050,279,262066000,71484200,1843020000
6,0,0,200,1,345,25040800000,116149,10,14885,139,15,799,13,0,2,0,14136,116159,8833,7,0.02,54,0,3184720,281,337662000,71500800,1843360000
6,0,0,200,1,343,25040600000,116288,10,14885,138,15,804,13,0,2,0,14139,116298,8833,7,0.01,54,0,3008160,281,265821000,71500800,1843610000
6,0,0,200,1,343,25040100000,116426,10,14885,182,16,833,14,0,2,0,14147,116436,8833,7,0,54,0,3881060,280,288189000,71500800,1844200000
6,0,0,200,1,347,25039800000,116608,10,14885,138,28,848,14,0,2,0,14158,116618,8833,7,0,54,0,2664820,281,354773000,71500800,1844370000
6,0,0,200,1,341,25039400000,116746,10,14885,222,18,877,14,0,2,0,14152,116756,8833,7,0,54,0,4600820,281,369599000,71500800,1844910000
6,0,0,200,2,341,25038900000,116968,10,14885,255,16,904,15,0,2,0,14157,116978,8833,7,0.11,54,0,6001590,280,263414000,71500800,1845440000
6,0,1,200,1,342,25038600000,117223,10,14885,281,27,906,15,0,2,0,14152,117233,8833,7,0.04,54,1,6694030,279,331163000,71500800,1845870000
6,0,0,200,1,344,25038400000,117504,10,14885,196,18,923,16,0,2,0,14160,117514,8833,7,0.08,54,0,3960450,281,282769000,71500800,1846120000
6,0,0,200,1,343,25038100000,117700,10,14885,305,15,931,16,0,2,0,14158,117710,8833,7,0.11,54,0,5985420,281,356738000,71500800,1846540000
6,0,0,200,0,342,25038000000,118005,10,14885,89,17,913,17,0,2,0,14142,118015,8833,7,0.08,54,0,2341290,280,258604000,71500800,1846700000
6,0,0,200,1,341,25037800000,118094,10,14885,175,16,911,17,0,2,0,14140,118104,8833,7,0.06,54,0,3494260,280,328885000,71500800,1847380000
6,0,0,200,1,342,25037400000,118269,10,14885,154,18,898,17,0,2,0,14135,118279,8833,8,0.06,54,0,2692930,280,316338000,71500800,1847890000
6,0,0,200,1,340,25037200000,118423,10,14885,119,14,871,17,0,2,0,14143,118433,8833,7,0.06,54,0,2171410,279,251860000,71500800,1848060000
6,0,0,200,0,342,25037100000,118542,10,14885,66,19,839,17,0,2,0,14150,118552,8833,7,0.06,54,0,1114390,280,288979000,71500800,1848190000
6,0,0,200,1,342,25036600000,118608,10,14885,144,19,831,17,0,2,0,14156,118618,8833,7,0.18,53,0,2936140,280,332979000,71500800,1848590000
6,0,0,200,1,342,25036300000,118752,10,14885,158,14,799,16,0,2,0,14163,118762,8833,7,0.15,53,0,3056980,280,298024000,71500800,1849080000
6,0,0,200,1,342,25035900000,118910,10,14885,151,18,800,16,0,2,0,14163,118920,8833,7,0.09,53,0,2741860,280,298811000,71500800,1849490000
6,0,0,200,2,342,25035300000,119061,10,14885,176,20,791,16,0,2,0,14170,119071,8833,7,0.24,53,0,3804060,280,372496000,71500800,1850290000
6,0,0,200,1,345,25035000000,119237,10,14885,162,16,745,15,0,2,0,14185,119247,8833,7,0.18,53,0,3274820,280,311626000,71500800,1850540000
6,0,0,200,1,344,25034600000,119399,10,14885,165,18,738,14,0,2,0,14189,119409,8833,7,0.1,53,0,3111710,281,330125000,71500800,1851210000
6,0,0,200,1,344,25034300000,119564,10,14885,142,15,742,15,0,2,0,14197,119574,8833,7,0.14,53,0,3416310,281,265513000,71500800,1851540000
6,0,0,200,1,344,25034000000,119706,10,14885,126,26,732,15,0,2,0,14216,119716,8833,7,0.09,52,0,3552110,280,365768000,71500800,1851730000
6,0,0,200,0,340,25033900000,119832,10,14885,82,15,719,15,1.21951,2,0,14195,119842,8833,7,0.07,52,0,1562450,280,283646000,71500900,1851820000
6,0,0,200,1,343,25033400000,119913,11,14885,133,23,728,14,1.50376,2,0,14190,119924,8833,7,0.06,52,0,3718440,283,280874000,71500900,1852490000
6,0,0,200,1,345,25033200000,120044,13,14885,140,17,744,15,0.714286,2,0,14176,120057,8833,7,0.02,52,0,3250650,283,353997000,71500900,1852780000
6,0,0,200,1,347,25032800000,120183,14,14885,180,24,754,14,1.66667,2,0,14173,120197,8833,7,0.12,52,0,4389310,285,316045000,71500900,1853300000
6,0,0,200,1,352,25032300000,120360,17,14885,226,15,802,14,3.09735,2,0,14173,120377,8833,7,0.08,52,0,4557050,291,335279000,71500900,1853940000
6,0,0,200,2,358,25031700000,120579,24,14885,236,15,834,14,2.54237,2,0,14186,120603,8833,7,0.03,52,0,4914870,297,357818000,71500900,1855250000
6,0,0,200,0,362,25031600000,120809,30,14885,68,16,822,14,2.94118,2,0,14187,120839,8833,7,0.01,52,0,1335900,300,277213000,71500900,1855520000
6,0,11,200,0,368,25031500000,120875,32,14885,66,12,785,14,4.54545,2,0,14195,120907,8833,7,0.06,52,11,996915,300,304497000,71500900,1855580000
6,0,27,200,0,384,25031500000,120938,35,14885,2,8,766,14,0,2,0,14201,120973,8833,7,0.02,49,27,41692,300,315590000,71500900,1854960000
6,0,36,200,0,393,25031500000,120940,35,14885,0,8,745,15,0,2,0,14201,120975,8833,7,0.01,58,36,202,300,322316000,71500900,1851520000
6,0,64,200,0,421,25031400000,120941,35,14885,0,4,699,16,0,2,0,14201,120976,8833,7,0,85,64,0,300,337951000,71500900,1854090000
6,0,82,200,0,439,25031400000,120941,35,14885,0,4,666,16,0,2,0,14201,120976,8833,7,0,104,82,197,300,345349000,71500900,1856240000
6,0,91,200,0,448,25031400000,120941,35,14885,2,1,637,16,0,2,0,14201,120976,8833,7,0,113,91,19053,300,352720000,71500900,1857090000
6,0,107,200,0,465,25031400000,120943,35,14885,4,2,616,17,0,2,0,14201,120978,8833,7,0,130,107,37271,300,363270000,71500900,1859120000
6,0,118,200,0,475,25031400000,120947,35,14885,5,3,594,17,0,2,0,14201,120982,8833,7,0,140,118,58223,300,375989000,71500900,1860460000
6,0,131,200,0,488,25031400000,120952,35,14885,4,14,582,17,0,2,0,14201,120987,8833,7,0,153,131,46106,300,270688000,71500900,1862040000
6,0,145,200,0,502,25031400000,120956,35,14885,3,3,575,18,0,2,0,14202,120991,8833,7,0,167,145,34626,300,282889000,71500900,1851650000
6,0,156,200,0,513,25031400000,120959,35,14885,0,3,559,19,0,2,0,14202,120994,8833,7,0,178,156,205,300,291648000,71500900,1853050000
6,0,171,200,0,528,25031300000,120959,35,14885,0,3,534,19,0,2,0,14202,120994,8833,7,0,193,171,203,300,300053000,71500900,1855010000
6,0,181,200,0,538,25031300000,120959,35,14885,0,3,520,20,0,2,0,14202,120994,8833,7,0,203,181,203,300,308370000,71500900,1856060000
6,0,198,200,0,555,25031300000,120959,35,14885,0,3,503,21,0,2,0,14202,120994,8833,7,0,220,198,202,300,317264000,71500900,1858180000
